2025-05-29 20:07:15,720 - Voter 0, Epoch 98/200, Loss: 0.9741, Train Acc: 0.5531, Val Acc: 0.5661, Val f1: 0.5442, Best f1: 0.5548
2025-05-29 20:07:36,747 - Voter 0, Epoch 99/200, Loss: 0.9828, Train Acc: 0.5429, Val Acc: 0.5705, Val f1: 0.5522, Best f1: 0.5548
2025-05-29 20:07:57,610 - Voter 0, Epoch 100/200, Loss: 0.9805, Train Acc: 0.5511, Val Acc: 0.5661, Val f1: 0.5463, Best f1: 0.5548
2025-05-29 20:08:17,954 - Voter 0, Epoch 101/200, Loss: 0.9727, Train Acc: 0.5462, Val Acc: 0.5634, Val f1: 0.5385, Best f1: 0.5548
2025-05-29 20:08:37,566 - Voter 0, Epoch 102/200, Loss: 0.9725, Train Acc: 0.5480, Val Acc: 0.5705, Val f1: 0.5509, Best f1: 0.5548
2025-05-29 20:08:57,855 - Voter 0, Epoch 103/200, Loss: 0.9741, Train Acc: 0.5460, Val Acc: 0.5670, Val f1: 0.5464, Best f1: 0.5548
2025-05-29 20:09:18,559 - Voter 0, Epoch 104/200, Loss: 0.9816, Train Acc: 0.5482, Val Acc: 0.5679, Val f1: 0.5470, Best f1: 0.5548
2025-05-29 20:09:38,775 - Voter 0, Epoch 105/200, Loss: 0.9706, Train Acc: 0.5444, Val Acc: 0.5634, Val f1: 0.5405, Best f1: 0.5548
2025-05-29 20:09:58,904 - Voter 0, Epoch 106/200, Loss: 0.9725, Train Acc: 0.5520, Val Acc: 0.5634, Val f1: 0.5412, Best f1: 0.5548
2025-05-29 20:10:18,826 - Voter 0, Epoch 107/200, Loss: 0.9689, Train Acc: 0.5484, Val Acc: 0.5652, Val f1: 0.5429, Best f1: 0.5548
2025-05-29 20:10:38,918 - Voter 0, Epoch 108/200, Loss: 0.9696, Train Acc: 0.5529, Val Acc: 0.5696, Val f1: 0.5473, Best f1: 0.5548
